!	!; Oh; ah; alas; exclamation mark; oh
Salviati	Salviati (a member of the Salviati family)
salvin	may they save
salvo	may save; preserved; safe; save; saves
Salvossi	saved himself
salvosso	saved himself
sambuca	sambuca (a type of ancient stringed instrument, similar to a harp or lyre)
Samo	Samos
san	Saint; know how to; saint; they know
sanabil	healable
sanare	to heal; to heal her
sanassin	healed
Sanazar	Sannazaro
Sanga	Sanga (proper name)
sangue	blood
sanguigno	bloodthirsty; bloody
sanguinoso	bloody
sanguio	bloods
sanità	health
sanitade	health
sano	heals; healthy; sound
Sansogna	Saxony
sansone	Samson
Sansonetto	Samsonite; Sansonetto; Sansonetto (a character name, a Saracen knight); Sansonetto (a personal name); Sansonetto (a proper name); Sansonetto (a proper name, diminutive of Sansone); Sansonetto (a proper name, here referring to a character); Sansonetto (a proper name, likely referring to a character; a diminutive form of Sansone, i.e., 'little Samson' or 'Samsonite'); Sansonetto (a proper name, referring to a knight); Sansonetto (proper name); Sansonetto (proper name, a Saracen knight); Sansonetto (proper name, a character); Sansonetto (proper name, likely referring to a character); little Samson
sant'	holy
Santa	Holy; Saint
sante	holy
Santerno	Santerno (river)
santissimo	most holy
Santitade	Holiness
santo	Holy; Saint; holy; most holy; saint; saints
sanza	without
sanzare	without
sanzo	without
sape	they knew
sapeano	they knew
sapeo	knew
sapere	He knows; I knew; I know; I would know how to; Know; Know (you all); arrow; could; could detach; he knew; he knew (how); he/she knew; healed; knew; knew how; knew how to; know; know (subjunctive); know (you all); know how; know how to; know it; knowing; knowledge; known; knows; knows (subjunctive); knows how to; learned; let him know; may know; might know; one knew; she knew; so; tasted; they knew; they knew (subjunctive); they know; to know; to know about it; to know myself; was able; we knew how; will know; wisdom; would know; would know how to; you knew; you knew (subjunctive imperfect); you know; you will know; you will know how
saperlo	to know it
sapor	flavor
saporito	tasty
saprallo	will know it
sapria	would know
sapttare	shot forth
Saracin	Saracen; Saracens
saracina	Saracen (feminine)
saracine	Saracens
Saracini	Saracens
Saracino	Saracen
Saragosa	Saragossa
Sardi	Sardinians
Sardigna	Sardinia
sare	will be
saria	would be
sarian	would be; would have been
sariare	would be; would have; would have been; would have disappeared; would have gone; would have run
sario	would be; would have been
Sarisberia	Salisbury
Sarmazia	Sarmatia
sarpare	to weigh; weighs
sarta	riggings; ropes
Sarza	Sarz; Sarz(a); Sarza; Sarzana; of Sarsa; of Sarza
sasso	Sasso; rock; rocks; stone; stones
sassoso	rocky
Satalia	Satalia; Satalia (a place name, likely referring to Attalia in Asia Minor)
Satallone	Satallone
Satanasso	Satan
satisfà	satisfies
satisfacciare	may satisfy; satisfy
satisfare	satisfied; satisfy; to satisfy; will satisfy
satisfatto	satisfied
satisfazion	satisfaction
satisfece	satisfied
satisfecere	satisfied
satollere	satiate
satollo	sated; satiated; satisfied
satrape	satraps
Saturno	Saturn
Saulo	Saul
sauro	bay (color of a horse)
Sava	Sava
savia	wise
savio	wise
savo	wise
sazere	satiates; satisfied
sazia	satiated
saziare	may satisfy; satisfy; to satiate; to satisfy; you satisfy
sazio	sated; satiated; satisfied
sbalzare	leaps; to hurl
sbaragliare	defeats
sbarra	bar; barricade; barrier; bars; spreads
sbarragliare	disperses
sbarraglio	deploys
sbarragliollo	scattered them
sbarrare	to spread apart
sbarrato	barred
sbattuto	battered
sbigottire	dismayed
sbigottito	bewildered; dismayed; dumbfounded
sbiguire	dismayed
sbirraglia	police force
sbramare	to satisfy
Sbrigossi	he freed himself
sbrigosso	she hurried
sbucare	emerges
sbuffare	puffs; snorting
scabro	rough
scacciare	drives away; to drive away
scacco	check
scaglia	chips
scagliare	flings himself; hurled; hurls; scale; threw; throws himself
scagliollo	he hurled them
scaglion	grayling
scaglionere	steps
scaglioso	scaly
scala	gangplank; ladder; ladders; staircase; stairs
scalare	rope ladder
scalco	steward
scaldare	heated; to heat; warms
scaltrare	enlighten
scaltrito	cunning
scalzo	bare; barefoot
scampa	escapes
scampare	escapes; may escape
scampo	I escape; escape; escapes; rescue
scandolo	scandal
scannafosso	trenches
scannare	slaughter; slaughtered
scapigliato	disheveled
scaramuccia	skirmish
scarcare	unloaded; unloads
scarco	unburdened; unloaded; unloads
scare	scanty; scarce; sparing; sparse
scarno	thin
scarpa	shoes
scarpello	chisel; chisels
scarso	reluctant; short
scegliere	choose; chooses; choosing; chose; chosen; to choose; will choose; would choose
Sceglieronne	I will choose from them
sceleraggine	wickednesses
scelerare	wicked
scelerato	wicked; wicked woman
scelta	choice
scema	deprives; diminished
scemare	diminished; diminishes; diminishing; was diminishing
scemato	removed
scemo	bereft; deprived; diminishes; empties; empty
scempio	butchery; damage; destruction; massacre; ruin; slaughter
scena	performances; stage
scendere	came down; come down; descend; descended; descends; dismounted; falls; fell; flows; get down; got off; had descended; had dismounted; landed; may descend; might descend; might dismount; they descended; to descend; to get off; was descending; we land; went down; will descend
scenicio	theatrical
scernare	may discern
scernere	to distinguish
scesere	descended; they descended
scettrare	scepter
scettro	scepter
scheggia	splinters
scheggion	splinter
schelmo	mast
schena	back; backs; haunches
scheno	ridge
scher	defenses
scherare	defenses; shelters
Schermiasi	he shielded himself
schermire	parrying; to defend oneself
schermo	defense; defenses; protection; screen (defense in fencing); shelter; shield
schernare	scorn
schernire	mocked
schernito	mocked
scherno	mockeries; mockery
scherzare	joking; played; playfully; playing; plays; to play
scherzi	jests
scherzo	joke
schiacciare	crushes; flattened
schiatta	lineage
schiattire	yelps
schiava	slave
schiavo	enslaved; slave; slaves
Schiavon	Slav
schiena	back; backs
schiera	band; bands; company; flock; formation; group; herd; host; line; rank; ranks; troop; troops
schierare	arrayed
schietto	bare; plain; pure
schifo	boat; skiff
Schiodano	they unrivet
schiodare	unclenching
schiodere	unfastens
schiudere	may open
schiudon	open
schiume	foams
schiuso	opened
schivare	avoid; avoided; avoiding; avoids; saved; scornful; shunning; shuns; to avoid; to dodge; you avoided
schivasta	you avoided
schivere	would avoid; you avoid; you dodge
schivo	averse; aversion; avoid; avoiding; disdainful; dodges; in aversion; may avoid; repellent; shuns; shy
sciagura	misfortune; misfortunes
sciamito	of samite
sciancato	hip-broken; lamed
sciemare	diminishing
scienza	knowledge
scimitarra	scimitar
scingere	ungirt
scintilla	spark; sparks
scioccamente	foolishly
sciocchezza	foolishness; foolishnesses
sciocco	foolish; fools
sciochezza	foolishness
sciogliare	may free himself; may loosen; sets sail; unfurls
sciogliere	breaks up; dissolved; dissolves; flowing; free; freed; loose; loosed; loosen; loosened; may dissolve; may loosen; melted; released; releases; set sail; sets sail; to cast off; to fulfill; to loosen; to untie; unfurl; unfurled; unfurling; unfurls; untied; unties; was setting sail; will untie; would have loosened
Sciolser	they untied
sciolsere	they loosened
sciolto	free; loose; loosed; loosened; melted; released; severed
scior	to untie
sciorra	to untie
sciorrere	set out; to free; to fulfill; to loosen; to loosen oneself; to release; to untie; will untie
sciorro	to untie
sciorso	to free oneself; to loosen oneself
sciorto	to free; to loosen
Scipio	Scipio
Scita	Scythian
Sciti	Scythians
sciugare	dries up
Scizia	Scythia
scocca	may strike
scoccare	bursts forth; darts; fires; lets fly; releasing; shoots; shoots forth; to release
scocciare	may burst forth; may leap; snaps
scoglio	rock; rocks; shield
scolorare	grows pale
scolorosso	turned pale
scolpire	carved; sculpted; to carve
scoltura	sculpture
scompagnare	parts from
sconcia	improper
sconciare	disgraceful; spoils
sconfitta	defeat; defeats
sconfortare	discouragements; discourages
scongiurare	begs; conjures; entreaties; to conjure up
scongiurazione	conjuration
scongiurio	conjurations; oaths
sconosciuto	unknown
sconsolato	disconsolate
scontare	compensates; to pay (back); to pay for
sconto	pay
scontrare	collided; encountered; encounters; met; they clashed; they encountered; they met; to clash; we encountered
scontrarre	to clash with me
scontro	clash; clashes; collision; encounter; impact
Scontrossi	clashed
scontrosso	encountered
scopa	brushwood
scopare	to sweep
scopersa	discovered
scoperta	discovered; exposed; open; uncovered
scoperto	discovered; open; revealed; uncovered
scoppiare	burst; bursts; explodes; they burst out
scoppio	burst; explosion; gun
scoprire	could see; discovered; discovering; revealed; revealed himself; revealed itself; revealed themselves; revealing; reveals; reveals herself; surveyed; to discover; to reveal; uncovered; was catching sight of; was discovering; was revealing; would discover
scorciare	cut short; to shorten
scorciato	shortened
scordare	forgets; forgot; forgotten; to forget
scordere	forgets
scorgere	Catching sight of; I see; guided; perceives; seeing; sees; swept over
scornato	disheartened; humiliated
scorno	disgrace; insult; insults; mockery; shame; shames
scorrere	crosses; experienced; flowing; flows; gliding; moving; ran; roamed; roams; running; runs; scanning; scours; to roam; to run through; traversing; was running
scorsare	they roamed
scorso	experienced; moved; roamed; saw; scoured; spread; surveyed; traveled; traveled through; traversed
scorta	escort; escorts; guard; guide; seen; supplies
scortese	rude
scorto	perceived; seen
scorza	appearance; bark; hide; rind; shell
scosceso	steep
scossa	shake
scossedere	shook itself
scostare	move away; moves away; they moved apart; to move away; withdraws
scostiare	we move away
scostire	withdraw
scotta	of Scotland; sheet
Scotti	Scots; the Scots
scotto	Scot; Scot (a person from Scotland); Scottish; scattered
Scozia	Scotland
Scozzesi	Scots
scritta	written
scritto	enlisted; writing; writings; written
scrittore	writer; writers
scrittura	inscription; writing; writings
scrivere	may write; to write; write; writes; writing; written; wrote
scrupoloso	scrupulous
scudier	squire; squires
scudiero	squire; squires
scudo	shield; shields
sculgere	carved
sculpa	carves
sculpire	carved; sculpted; to carve; to sculpt
sculpito	sculpted
scultare	carved
sculto	carved; sculpted
scultore	sculptors
scultura	sculpture
scuoiare	flays
scuola	school; schools
scuoprare	may reveal; may uncover
Scuopre	uncovers
scuoprire	discovers; reveals; uncovers
scuopro	reveals
scuotere	he shakes himself; shaken; shakes; shocks; shook; they shook
scure	axe; axes; dark
scuro	dark; darkest
scusa	excuse; excuses
scusare	excuse; excuses; to excuse; will excuse
scusarme	to excuse myself
scusimere	excuse me
sdegnare	became indignant; disdained; disdains; scorning; to disdain; was offended
sdegnata	disdainful
sdegnato	disdainful
sdegno	Scorn; anger; disdain; indignation; resentment; resentments; scorn; scorns; wrath
sdegnosetta	somewhat disdainful
sdegnoso	disdainful; indignant; scornful
sdrucciolare	slipped; to slide down
sdrucito	torn; worn out
se	If; Whether; although; and; and if; as if; away; because; but; even if; except; from; from her; from it; had; her; herself; him; himself; himself/herself; himself/herself (reflexive); himself/herself/itself (reflexive); himself/herself/themselves (reflexive); if; if not; is; it; itself; of it; of oneself; of them; one; oneself; or; otherwise; reflexive pronoun (third person singular) used as part of the verb 'se ne gisse' meaning 'go away'; than; that; them; themselves; then; to herself; to him; to him/her; to him/herself; to himself; to it; to/for herself; unless; whether; with it
sebben	although
secare	with her; with him; with him/her/it; with himself; with them; with themselves
seccagna	shallows
seccare	dry; to dry
secco	dry
seco	with her; with herself; with him; with him/her; with him/her/it; with him/herself; with himself; with himself/herself; with itself; with oneself; with them
secol	age; century
secolo	centuries; century
secondare	following
secondo	According to; according as; according to; favorable; follows; second; second (as in 'the second husband'); second (i.e., inferior); second (one); seconds; the second; the second (one); with the current
secretamente	secretly
secretario	secretary
secreto	hidden; hiding places; private; secluded; secret; secrets
secrire	hidden
seculo	age; centuries; century
secura	axe
securtade	security
sede	abode; seat; see
sedea	sat; was sitting
sedece	sixteen
sedeo	was sitting
sedere	lies; sat; sits; sitting; they sit; they were sitting; to sit; was sitting; were sitting
sedia	chair
sedici	sixteen
sedicimila	sixteen thousand
Sega	Sega (the Bentivoglio family)
segare	cut
seggio	seat; throne
segnale	sign; standard
segnare	aims; marked; marking; marks; to mark
segno	banner; bound; boundary; bounds; deed; form; landmark; limit; mark; sign; signal; signs; target
segnollo	marked him
sego	cuts
segreto	hidden; secret; secrets
seguace	follower; followers; following
seguente	following
seguia	followed
seguiare	followed; he was following
seguire	Following; He pursued; I followed; chased; continued; continues; follow; followed; following; follows; had followed; happened; let us continue; let us continue to follow; may follow; may take place; might follow; they follow; to continue; to fight; to follow; to follow you; to pursue; was continuing; will follow; would continue; would follow
seguiria	would follow
seguitare	continued; continuing; followed; following; to chase; to follow; to follow him; to narrate to you; to pursue
seguitato	followed
seguitiare	let us follow
seguito	followed
seguitonere	having followed
seguo	follow; they follow
Seguon	they follow
sei	Six; six
seicento	six hundred
seimila	six thousand
Selandi	Zealanders
Selandia	Zealand
Seleucia	Seleucia
sella	saddle; saddles
sellare	saddled; to saddle
selva	forest
selvaggio	Savage; Wild; wild
selvatico	wild
selve	forests; woods
sembiante	appearance; appearances; countenance; features
sembianza	appearance; appearances; likeness
sembrare	seem; seemed; seems; to seem; you seem
seme	offspring; origin; seed
semideo	demigods
seminato	sown
semo	are
sempiter	everlasting
sempiterno	everlasting
semplice	simple
semplicemente	Simply
sempre	Always; Whenever; always
sempremai	always; forever; forevermore
sempremaio	ever; forevermore
sen	bosom; breast; chest; himself; with that
Senapo	Senapo; Senapo (proper name)
senato	senate
senatore	senator
sendere	being
senere	are; be; be (subjunctive); may they be
Senna	Seine; Seine (the river)
sennire	wisdom
senno	judgment; sense; senses; wisdom; wits
seno	bay; bosom; bosoms; breast; chest
sensitivo	sensitive
senso	meaning; meanings; sense; senses
sentenere	is heard
sentenza	judgment; opinion; sentence; verdict
sentier	path
sentiere	will hear; you will hear
sentiero	path; paths; route
sentimento	mind; senses
sentina	bilge; cesspool
sentire	Hearing; I feel; I hear; feel; feeling; feels; felt; had ever felt; having sensed; he feels; he/she feels; he/she hears; hear; heard; hearing; hears; is heard; may I feel; may feel; may hear; perceived; they felt; they hear; to feel; to hear; to hear oneself; to make oneself heard; was heard; we feel; will hear; would hear; you feel; you heard
sento	they hear
senza	Without; without
separare	separates
separato	separated
sepelir	to bury
sepelire	bury; to bury
sepolcro	Sepulcher; tomb; tombs
sepolto	buried
sepoltura	burial; burials; tomb
seppellire	buried
seppere	I knew; I learned; knew how; learned
sepulcro	sepulcher; tomb
sepultare	buried
sepulto	buried
sepultura	burial
sequente	following
sequestrare	removes; sequestered
sequire	followed
sera	evening
serbar	to keep
serbare	destined; keep; keeping; kept; preserved; to keep
serbire	I will keep; kept
serbo	I keep; I reserve; be preserved; keep; keeps; may keep
serbosso	was kept
seren	clear; serene
serenare	cleared
sereno	clear; clearness; open air; serene
sergente	sergeant; sergeants; servants
Serican	Serican
Sericana	Sericana; of Sericana
Sericani	Sericans
sericano	Serican; Serican (pertaining to the Seres, i.e., Chinese; here referring to a person from Serica); Sericano (a character, i.e., the person from Sericana or the Serican)
Sermide	Sermide
sermon	words
sermone	sermon; speech
serpe	serpent; snake
serpente	serpent; serpents; snake; snakes
serpentile	serpentine
Serpentin	Serpentin; Serpentine; Serpentino; serpentine
Serpentino	Serpentine
Serpillo	wild thyme
serpire	gliding; winding
serpo	snakes
serra	bars; blocks; clenches; closes; encloses; he locks up; is enclosed; locks; mountain range; presses; seals; shuts; shuts himself in; shuts in; surrounds; throws; tightens; to lock; you confine
serrare	to close; to lock; to lock oneself; was enclosing; we locked
serrato	closed; tightly closed
serrosso	locked himself
Serse	Xerxes
serva	servant; serves
servare	keep for me; keeping; kept; observe; preserved; to keep; to observe; to preserve; while saving; will keep; would keep; you kept
servassere	they kept
servato	kept
servia	Serbia; served
serviare	served
serviere	we serve; would serve
servige	services
servigio	service; services
Servio	Servius
servire	he serves; it keeps; keep; keeps; may keep; remains; servant; serve; served; serves; serves herself; service; serving; slave; to serve; uses; you save
servitor	servant
servitore	servants
servitù	service; servitude; slavery
servitude	servitude
servituta	servitude
servizio	service
servo	servant; servants; slave
servosso	served
sesso	gender; sex
sesto	measure; sixth; way
sestro	the
seta	silk
sete	are; thirst
sètere	are
setoloso	bristly
setta	Ceuta; Sect; Seta; company; sect
settanta	seventy
sette	Seven; seven
settecento	seven hundred
settentrion	north
settimana	weeks
settimo	seventh
severo	Severus; severe; strict
sevrare	separate
sezzaia	last
sezzo	at last; lastly
sfacciata	shameless
sfacciato	shameless
sfamare	fed
sfavilla	sparkles
sfavillare	flashes; shines; sparkles
sfera	sphere; spheres
sferrare	is unleashed; unfastens; unshod
sferza	lash; whip
sferzare	lashes; whips
sfida	challenges
sfidare	I challenge; challenge; challenged; challenges; challenging; to challenge
sfiorare	touched
sfogare	may vent; they vent; to vent; vented; vents
sfogo	vents
sfornito	unprovided
sfortunato	unfortunate; unfortunate ones
Sforza	Sforza; Sforza (proper name, the Sforza family)
sforzan	strain
sforzare	I strove; I will force myself; compels; forced; forces; overpowers; strained; strive; strives; to force; to force me; to strain
sforzato	forced
sforzerare	would strive
Sforzesco	Sforza (adjective referring to the Sforza family)
sforzo	effort
sfrenato	unbridled
sgombigliare	clears away
sgombrare	They cleared; clear; clear away; cleared; clears; clears away; to clear; we might clear
sgombre	clear
sgomentare	dismays
sgrignuto	grinning
sgroppo	unties
sguardo	gaze; glance; glances; look
si	If; One; So; Yes; and on a; are; as; as soon; both; by chance; can; cheers up; each other; feeds; from; from himself; had; had put; has; he/she; he/she stops; her; here; herself; him; himself; himself/herself; himself/herself (reflexive pronoun); himself/herself (reflexive); himself/herself/itself; himself/herself/itself (reflexive pronoun); himself/herself/oneself; himself/herself/themselves; himself/herself/themselves (reflexive pronoun); if; if one; if so; indeed; is; is (impersonal/passive marker with 'dice' meaning 'it is said'); is (reflexive auxiliary); is heard; is kept; it; it (reflexive/impersonal pronoun); itself; itself (reflexive pronoun); just as; made; must; must be; not; now; of which; on; on a; one; one (impersonal pronoun); one (impersonal reflexive pronoun); one another; oneself; ourselves; puts back on; reflexive pronoun; reflexive pronoun (himself); reflexive pronoun (oneself); remembers; rises; she; so; so much; so that; such; that; that one; themselves; then; thence; there; there (impersonal reflexive pronoun); there (impersonal/reflexive particle); they; they became; they had; this; throws himself; thus; to depart; to each other; to enjoy; to her; to herself; to him; to him/her; to him/herself; to him/it; to himself; to himself/herself; to me; to oneself; to oneself / oneself; to them; to themselves; to you; was; was being made; was moved; was rejoicing; were; what; whether; will be; with him; would be (impersonal reflexive auxiliary); yes; yourself
sia	Be; Be it; Let; Let him be; Let it be; be; be (subjunctive); be it; is; may be; whether
siàn	are
sibilare	hisses
Sibilla	Sibyl
Siciglia	Sicily
sicigliano	Sicilian
Sicilia	Sicily
sicur	safe; sure
sicuramente	safely; surely
sicurezza	safety; security
sicuro	certain; confident; safe; safer; safest; secure; sure; unsafe
sicurtà	confidence; safety; surety
sicurtada	assurance
Sidoni	Sidonians
Sidonia	Sidonia
sie	be
siedere	sit (imperative, 2nd person singular, with enclitic 'mi')
sieguire	follows
sien	are; be; may be
Siena	Siena
Siene	Siena
siepe	hedge
Siface	Siphax
Sigismondo	Sigismund
signiozzo	sigh; sobs
signore	Lord; Lords; Mr.; Sir; gentleman; gentlemen; lord; lords; master; sir
signoreggia	rules
signoreggiare	ruled; rules
signoria	lordship
signoril	lordly
signorile	noble
signozzo	sobs
Sileno	Silenus
silenzio	Silence; silence
Silla	Sulla
silopo	sarsaparilla
Silvana	Silvana (a place name, referring to Rocca Silvana)
silvestra	wild
silvestre	forest; wild
silvestro	Silvester; wooded; woodland
silvosa	wooded
silvoso	wooded
simia	apes
Simiglia	resembles
simigliante	similar
simiglianza	resemblance
simigliare	resemble; resembles
simil	Such; similar; such; the same
simile	equal; similar; such
similmente	likewise; similarly
simo	snub-nosed
simulacro	images; statue
simular	to pretend
simulare	dissembling; feigned; feigns; pretending; pretends; simulate; simulated; to pretend
simulato	feigned
simulazion	simulation
Sin	as far as; here; until
Sinagon	Sinagon
Sinaì	Sinai
sincero	sincere
Singiberto	Sigebert
singular	single; single combat; singular
singulare	single; singular
singulto	sobbing; sobs
Sinibaldo	Sinibaldo
sinistra	left
sinistramente	sinistrously
sinistro	left
sino	as far as; down to; even; from; here; to; until; until now; up to
Sinon	Sinon
sinopia	red chalk
sir	lord
Siragozza	Saragossa
Sire	Sire
sirena	mermaid; siren
sirocchia	sister; sisters
Sirti	Syrtes
Sismondo	Sigismondo
sitibondo	thirsty
sitire	to thirst
sito	place; site
Siviglia	Seville
slacciare	unlace; unties
slegare	may loosen; to untie; untie; untied
slungare	stretches
slungosso	he distanced himself
smacrare	emaciated
smagliare	rips; unravels
smaltare	paves
smalto	enamel
smaniare	rages
smarrire	bewildered; dismayed; lost; they got lost
smembrare	dismembered; is divided; to dismember
smemorato	forgetful
smeraldo	emerald; emeralds
smerlo	falcon
sminuire	to diminish
smisuratamente	immeasurably
smisurato	huge; immeasurable; immense
smontare	descends; disembarks; dismount; dismounted; dismounting; dismounts; gets off; lands; they landed; to dismount
smonte	descends
smorto	pale
smorzare	extinguish; is extinguished
snello	nimble; slender; slim; swift
snidere	depart
snido	dislodge
snodare	spreads; uncoils; unfurls
soave	gentle; most delightful; most sweet; sweet
soavemente	sweetly
soavità	sweetness
soavo	gentle; smooth; soft; sweet
Sobrin	Sobrin; Sobrino; nephew
Sobrino	Sobrino; nephew
soccor	aid
soccorrase	let him be helped
soccorrere	aids; came to the aid of; comes to his aid; comes to the aid of; helped; helping; helps; may help; may rescue; remedies; rescued; to aid; to help; to rescue; to succor
soccorso	aid; help; helped; relief
sodio	hard
sodisfacciare	may satisfy; satisfy
sodisfare	to satisfy
sodo	firmly; solid
sofferire	endure; to endure; to suffer
sofferso	endured
soffiare	blowing; blows; hisses; to blow
soffio	breath
soffogare	suffocates
soffolto	supported
soffrire	allowed; endured; suffered
sofista	sophists
sofrire	suffering
Sofrosina	Sofrosina; Sophrosyne
soggetto	subject
soggiogare	subjugate; subjugated
soggiornare	delays; dwells; lingers; sojourning; stays; to stay
soggiorno	abode; delay; dwelling; lingers; sojourn; stay
soggiugare	subjugate; to subjugate
soggiungere	He added; I add; added; adding; adds; he was adding; was adding
soglia	is accustomed; is wont; threshold
sogliare	I am accustomed; am accustomed to; are accustomed to
soglio	I am accustomed
soglion	are accustomed; are accustomed to
soglionere	are accustomed; are wont
soglionso	are accustomed
sognare	dreamed; dreams; to dream
sogno	dream; dreams
sol	Only; Sun; alone; only; our; single; sole; sun
solamente	only
solazzare	enjoying oneself
solazzevol	pleasurable
solazzo	comfort; pleasures
solcare	plowed; plowing through; to plow
solco	furrow; furrows
soldan	sultan
soldano	sultan
soldato	soldier; soldiers
soldo	pay; penny
sole	Sun; alone; day; only; sun
solea	used to; used to have; was accustomed to
solean	used to
soleano	they used to stay
solecitare	to urge on
solenne	solemn
solennemente	solemnly
soleo	used to; used to be; used to rise; was accustomed; was accustomed to
solere	diligent; is accustomed; is accustomed to; is customary; used to; used to cover; used to make; used to obey; was accustomed; was accustomed to
soleto	are accustomed
soletta	alone
soletto	all alone; alone
solia	used to say; was accustomed; was accustomed to; was accustomed to have
solido	solid
Solima	Solima
solinga	solitary
solingo	alone; lonely; solitary
solio	was accustomed; was accustomed to be
solitario	solitary
solito	usual
solitudine	solitude
sollevamento	relief
sollevare	lifted; raised; to lift
sollevollo	lifted him
sollicito	eager
sollo	I know
solo	alone; alone (feminine singular); only; single; sun; suns
solve	dissolves
solvire	release
soma	burden; load; pack
some	burden; burdens; loads; packs
somier	pack animal; packhorse
somigliare	resembles
somma	extreme; greatest; highest; in short; in sum; quantity; sum; summary; supreme; utmost
sommamente	extremely; supremely
somme	highest
sommere	drowned; submerged
sommergere	may be drowned; overwhelmed; sink; submerge; submerged; would submerge
sommerso	drowned; submerged
sommesso	subdued
sommo	greatest; highest; summit; supreme; top; utmost
sonaglio	rattle
sonando	sounding
sonante	resounding
sonar	to play; to resound; to sound
sonare	playing; sounding; to sound
sonator	player
Sonna	Saône; Saône (river); Somme (river)
sonnacchioso	sleepy
sonno	Sleep; sleep
sonnolente	sleepy
sonore	sonorous
sonso	they have bound themselves
sontuoso	sumptuous
soperchio	excess
sopite	extinguished
sopito	quenched
sopportare	bears; endures; to endure; to tolerate
sopporte	endure
sopprimere	suppressed
sopra	Above; Upon; about; above; above all; on; on (top of); on it; on top; on top of; on top of, above; on/upon; onto; over; upon
soprabondare	overflows
sopraggiuntare	arrived; surprised
sopragiungere	arrived upon; overtakes; overtook; was overtaking
sopragiunte	overtaken
sopragiunto	overtaken
sopranatural	supernatural
soprano	sovereign; supreme
soprapetto	overcoat
sopraposto	placed on top
soprarrivare	arrives; arrives upon
sopraumano	superhuman
sopravanzare	remains
sopravegna	comes upon
sopravenire	arrives; came upon; comes upon
sopravenuto	arrived; overtaken
sopravesta	horsecloth; outer garment; outer garments; overcoat; overgarment; overgarments; surcoat
sopravestare	surcoat
sopravestere	overgarment; overgarments; surcoats
sopravesto	outer garments; overgarments
Sopravien	arrives; comes upon
sopraviere	arrives; arrives unexpectedly
soprumano	superhuman
soprumare	superhuman
Sora	Sora
sorbe	swallows
sorbo	service tree
sordo	deaf; muffled
sorella	sister; sisters
sorger	rising
sorgere	arisen; arose; arrived; fate; happened; kinds; landed; raised; risen; rises; rose; to rise
sorgerio	would rise
Soria	Syria
Soriani	Syrians
Soridan	Soridan
Soridano	Soridano
Sormosedia	Sormosedia
soro	blond
sorridente	smiling
sorridere	smiled; smiles; smiling
sorsere	they arose
sorso	sip
sorte	by chance; chance; fate; fates; fortune; kind; kinds; lot; lots; luck; manner; sort; such
sortilegio	sorcery
sortillare	he draws lots for her
sortire	destined; may happen; may turn out; will draw lots
sortita	chosen
sospendeale	and hung them
sospendere	hung; lifted; lifts up; suspended
sospendon	they hang
sospeso	suspended
sospettare	suspecting; suspects; suspicion
sospetto	suspect; suspects; suspicion; suspicions
sospettoso	suspicious
sospingere	driven; drives; pushed; pushes
sospinto	driven
sospir	sigh; sighs
sospirante	sighing
sospirare	longed-for; sighed; sighing; sighs; to sigh; was sighing
sospirato	sighed for
sospire	sighs
sospiro	sigh; sighs
sospizion	suspicion
sostegnare	may sustain; support; sustain
sostegno	hold; support; supports
sostenere	bears; endured; endures; held up; maintain; support; supported; supports; sustain; sustained; sustains; to support; to sustain; to uphold; will sustain; withstood
sostentare	sustains
sostire	supports; sustains
sotterra	buries
sotterraneo	underground
sotterrare	buries; to bury; under the earth; underground
sotterro	underground
sottil	fine; slender; subtle
sottile	thin; very thin
sotto	Under; below; beneath; under; underneath
sottomettere	submits
sottoporre	I subjected; to submit
sottoscrivere	underwritten
sottosopra	upside down
sottosoprare	upside down
sottosopro	upside down
sottraggiare	may rescue
sottrarre	subtracted; withdrawn
sovenire	availed; comes to mind; he remembered; it has reminded me; it remembered; may remember; occurs to me; remembered; remembers
sovenirto	to help you
sovente	often
sovere	comes to mind
sovien	remembers
sovran	upper
sovrastare	delays
sovrire	above
sovvenire	came to mind
sozio	companion
sozze	filthy
sozzo	filthy
sozzopra	upside down
sozzoprare	upside down
sozzopro	upside down
spacciare	clears; dispatches; sends; to dispatch
spacciato	done for; sent off
spaccio	dispatch; release
spada	sword; swords
Spagna	Spain
Spagnuol	Spaniard; Spanish
Spagnuoli	Spaniards
spaldo	bastions
spalla	back; backs; shoulder; shoulders
spallaccia	broad shoulders
spalmato	caulked; tarred
spandere	pours; spill; spreads
spanna	span
sparare	slashed
spare	scattered; spread
sparere	disappeared
spargean	were scattering
Spargeasi	spread
spargere	may scatter; may shed; scatter; scattered; scattering; scatters; shed; shedding; sheds; spills; spread; spreads; sprinkles; to scatter; to spread; was spreading; will spill
spargon	scatter
spargonare	scatter
sparire	disappear; disappeared; to disappear
spaririare	would disappear
sparrare	split open
sparsa	scattered
sparso	scattered
sparta	scattered
spartare	scattered; spread out; strewed
spartire	scattered
sparto	scattered; spread
sparva	vanished
sparviare	disappeared; vanished
sparvier	hawk; sparrowhawk
spasmo	I have a spasm; spasm
spasso	for a stroll; for a walk; fun; leisure; leisurely; pleasure; pleasures
spaventare	frightened; frightens; scare; to frighten; to frighten oneself
spaventato	frightened
spaventenere	frightening; frightful
spaventevole	frightening
spavento	fear
spaventoso	frightening; frightful
spazio	space; spaces; time
spazioso	spacious
specchiare	looks at himself
specchio	mirror; mirrors
speco	cave
spedire	swift
